Source	Ort	Lage	lat	lon	col	group	Typ	Anmerkung	Seit	PLZ	Stadtbezirk	Kreis	Land	BL	Kanton
de.wiki_im_Alb-Donau-Kreis	Beimerstetten	Bahnhofstraße	48.482108	9.9818176	blue	Wikipedia	Telefonzelle	Unterstützt von der Gemeinde, betreut von J. Schüle[1][2]	16. Juli 2015						
de.wiki_im_Alb-Donau-Kreis	Laichingen	Marktplatz			blue	Wikipedia	Bücherschrank	Bücherschrank auf dem Marktplatz							
de.wiki_im_Alb-Donau-Kreis	Langenau	Bahnhof 7	48.493438617693	10.125844962895	blue	Wikipedia	Bücherregal	Bücherregal im Bahnhof, Di.–So. 09:00–18:00 Uhr[2]							
de.wiki_im_Alb-Donau-Kreis	Langenau	In den Lindeschen 35	48.50060275	10.133770396009	blue	Wikipedia	Bücherregal	Recyclinghof, Mi., Fr. und Sa. jeweils 13–17 Uhr[2]							
de.wiki_im_Alb-Donau-Kreis	Langenau	Wörthstraße 16a	48.50038905	10.126749962622	blue	Wikipedia	Bücherregal	NauBad[2]							
de.wiki_im_Alb-Donau-Kreis	Oberdischingen	Bachstraße 6	48.301997098983	9.8299349471927	blue	Wikipedia	Bücherschrank	Bücherschrank in der Raiffeisenbank							
de.wiki_im_Alb-Donau-Kreis	Obermarchtal				blue	Wikipedia	Bücherregal	Öffentliches Bücherregal im Museum im Dorfgemeinschaftshaus, Erdgeschoss[3]							
de.wiki_im_Bodenseekreis	Friedrichshafen				blue	Wikipedia	Bücherschrank	im Rathaus am Adenauerplatz im Warteraum des Bürgerservice zu den Öffnungszeiten				Bodenseekreis			
de.wiki_im_Bodenseekreis	Kressbronn a. B.				blue	Wikipedia	Bücherregal	Im Lesepavillon im Seepark am Bodenseeufer	Juli 2019			Bodenseekreis			
de.wiki_im_Bodenseekreis	Markdorf				blue	Wikipedia	Bücherschrank	im Mehrgenerationenhaus, Erdgeschoss, im offenen Wohnzimmer				Bodenseekreis			
de.wiki_im_Bodenseekreis	Markdorf	Ravensburger Straße 23	47.7201851532	9.39142227173	blue	Wikipedia	Bücherschrank	Rathaus Markdorf[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Meersburg	Uferpromenade 2	47.692353	9.272895	blue	Wikipedia	Bücherschrank	am Bundesbahnhafen[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Nußdorf	Zum Salm	47.752865869726	9.1948646306992	blue	Wikipedia	Bücherregal	Bücherregal Nußdorf[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Owingen	Hauptstraße 35	47.809278332171	9.1719981282949	blue	Wikipedia	Bücherschrank	Bücherschrank Owingen[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Tettnang	Dorfstraße 19	47.6231967	9.6602235	blue	Wikipedia	Bücherschrank	Bücherschrank im Dorfladen[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Überlingen	Grabenstraße 2	47.7670009218	9.1566649451852	blue	Wikipedia	Edelstahlregal	Gefördert durch Lesezeichen e. V. am Eingang zum Kurpark,[2][1] am Kurpark Grabenstraße/Ecke Promenade, ein Edelstahlregal	2009			Bodenseekreis			
de.wiki_im_Bodenseekreis	Überlingen	Kurt-Hahn-Straße	47.775776	9.151729	blue	Wikipedia	Bücherregal	Bücherregal beim Kauf[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Überlingen	Strandweg 32	47.759284	9.176491	blue	Wikipedia	Bücherschrank	Beim Ostbad[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Überlingen	Wilhelm-Beck-Straße 35	47.772456	9.144498	blue	Wikipedia	Bücherschrank	Ecke Wilhelm-Beck-Straße/Säntisstraße[1]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Überlingen-Lippertsreute	Hauptstraße	47.803964	9.23712	blue	Wikipedia	Bücherzelle	Ecke Hauptstraße/Wackenweilerstraße[3]				Bodenseekreis			
de.wiki_im_Bodenseekreis	Uhldingen-Mühlhofen-Unteruhldingen	Strandpromenade 5	47.724411607587	9.2279770030683	blue	Wikipedia	Bücherregal	Bücherregal am Naturstrand Unteruhldingen[1]				Bodenseekreis			
de.wiki_im_Enzkreis	Engelsbrand	Tannenweg	48.829600018141	8.6518175527453	blue	Wikipedia	Bücherschrank	Bücherschrank am Spielplatz[1]							
de.wiki_im_Enzkreis	Großglattbach	Vaihinger Straße 44	48.914827283632	8.8980041071773	blue	Wikipedia	Bücherschrank	Haltestelle Kelter Wartehäuschen[1]							
de.wiki_im_Enzkreis	Mönsheim	Burgstraße 2	48.862731467	8.86331677437	blue	Wikipedia	Bücherregal	Bücherregal im Foyer der alten Kelter[1]							
de.wiki_im_Enzkreis	Mühlacker	Konrad-Adenauer-Platz 4	48.946491	8.84047	blue	Wikipedia	Bücherschrank	Mühlacker Konrad-Adenauer-Platz[1]							
de.wiki_im_Enzkreis	Nöttingen	Striesterweg 2	48.927871	8.567963	blue	Wikipedia	Bücherschrank	Bücherschrank Nöttingen[1]							
de.wiki_im_Hohenlohekreis	Forchtenberg		49.279012	9.479806	blue	Wikipedia	Bücherschrank	kleine Sta(d)tt-Bücherei[1]							
de.wiki_im_Hohenlohekreis	Öhringen	Bahnhofstraße 1	49.203194	9.502699	blue	Wikipedia	Holzregal	Im Gebäude des Öhringer Hauptbahnhofs; nur während der Öffnungszeiten zugänglich.[1]							
de.wiki_im_Hohenlohekreis	Sindringen		49.279012	9.479806	blue	Wikipedia	Bücherschrank	kleine Sta(d)tt-Bücherei[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Aidlingen	Hauptstraße 14	48.67814	8.897268	blue	Wikipedia	Bücherschrank	Aidlingen – Volkshochschule[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Böblingen	Bonifatiusplatz, Kopernikusstraße	48.686936	9.013186	blue	Wikipedia	Bücherschrank	Bücherschrank Bonifatiusplatz[1] (in der Bonifatiuskirche)							
de.wiki_im_Landkreis_B%C3%B6blingen	Böblingen-Rauher Kapf	Schönaicher Straße 220	48.667804376721	9.0371432309621	blue	Wikipedia	Bücherzelle	Telefonzelle am IBM Klubhaus im Zimmerschlag[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Bondorf	Hindenburgstraße 31	48.52155	8.83325	blue	Wikipedia	Bücherzelle	Büchertelefonzelle Bondorf[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Ehningen	Hildrizhauser Straße 6	48.65883965	8.9404211765419	blue	Wikipedia	Bücherzelle	Bücherzelle Ehningen[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Ehningen	Königstraße 64	48.65940301374	8.9396781924006	blue	Wikipedia	Bücherzelle	Bücherzelle an der Ortsbücherei[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Flacht		48.831689824039	8.9114995090608	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank in Flacht bei Weissach.[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Gärtringen	Rohrweg 2	48.6420194	8.903361	blue	Wikipedia	Telefonzelle	vor Rathaus in britischer Telefonzelle[2]							
de.wiki_im_Landkreis_B%C3%B6blingen	Gäufelden-Tailfingen	Hauptstraße	48.551497	8.873617	blue	Wikipedia	Bücherschrank	Bücherschrank im Grünen Baum[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Hausen an der Würm	Würmtalstraße 30	48.78937	8.833671	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank in Hausen an der Würm.[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Hildrizhausen	Gartenstraße (neben dem Rathaus)	48.624392	8.968533	blue	Wikipedia	Bücherschrank	Bücherschrank Hildrizhausen[1]	2013						
de.wiki_im_Landkreis_B%C3%B6blingen	Kuppingen	Albrecht-Haut-Gasse	48.6116229	8.8416947	blue	Wikipedia	Bücherschrank	Bücherschrank Kuppingen[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Leonberg	Eltinger Straße 28	48.798749	9.01565	blue	Wikipedia	Bücherregal	im Haus der Begegnung[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Leonberg	Neuköllner Straße 11	48.7953834235	9.01245832443	blue	Wikipedia	Bücherregal	Bücherregal am Eingang der Volkshochschule[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Leonberg	Rutesheimer Straße 50	48.801486	9.002747	blue	Wikipedia	Bücherregal	Bücherregal im Krankenhaus-Foyer[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Leonberg	Seestraße 64–72	48.797638	9.022838	blue	Wikipedia	Telefonzelle	Initiiert von der Samariterstiftung. Der öffentliche Bücherschrank befindet sich in einer alten Telefonzelle westlich neben dem Samariterstift.[1]	05. Okt. 2015						
de.wiki_im_Landkreis_B%C3%B6blingen	Nufringen	Hauptstraße 28	48.622969467886	8.8914397358894	blue	Wikipedia	Bücherschrank	Nufringen Bücherschrank,[1] im Foyer des Rathauses[2]							
de.wiki_im_Landkreis_B%C3%B6blingen	Sindelfingen	Marktplatz 11–15	48.7082453694	9.00304913521	blue	Wikipedia	Bücherregal	Bücherregal[1]							
de.wiki_im_Landkreis_B%C3%B6blingen	Waldenbuch	Tübinger Straße 3	48.636819	9.128431	blue	Wikipedia	Telefonzelle	Bürgerinitiative. An der Ecke Tübinger-/Alfred-Ritter-Straße neben dem Fluss Aich, Ecke Tübinger-/Alfred-Ritter-Straße[1]	2014						
de.wiki_im_Landkreis_B%C3%B6blingen	Weil der Stadt	Jahnstraße 19	48.7543348	8.8743056	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank Weil der Stadt.[1]							
de.wiki_im_Landkreis_Biberach	Berkheim	Hauptstraße			blue	Wikipedia	Bücherregal	Bücherregal Berkheim, gegenüber vom Gasthaus Krone							
de.wiki_im_Landkreis_Biberach	Biberach an der Riß	Klotzholzäcker 11	48.109642617324	9.8255217075348	blue	Wikipedia	Bücherregal	Bücherregal Biberach an der Riß[1]							
de.wiki_im_Landkreis_Biberach	Laupheim	Biberacher Straße 11	48.226622	9.877366	blue	Wikipedia	Bücherregal	Offenes Bücherregal seit Juni 2017 im REWE-Markt an der Biberacher Straße. Stand zuvor ab Oktober 2016 im Markt der Einzelhandelskette Kaufland, bis dieser 2017 umgebaut wurde.[2]	2016						
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Bad Krozingen-Kurgebiet	Kurhausstraße 1	47.919783	7.69364	blue	Wikipedia	Bücherschrank	beim Kurhaus,[1] am Musikpavillon, im Wandelgang gegenüber vom Josefshaus							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Bad Krozingen-Unterkrozingen	Basler Straße 2	47.9147205285	7.69850850105	blue	Wikipedia	Bücherschrank	Josefshaus[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Bad Krozingen-Unterkrozingen	Schlatter Straße 4	47.916996383	7.69778430462	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank[1] beim Rewe-Markt, neben dem Friseurgeschäft Pfefferle in der Schlatter Straße							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Breisach-Hochstetten	Hochstetter Straße 42	48.018665530526	7.6105773076415	blue	Wikipedia	Bücherkühlschrank	Bücher-Kühlschränke bei der Bushaltestelle[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Buchheim	Holzhauser Straße 7	48.06386	7.78074	blue	Wikipedia	Bücherregal	Bücherregal am Rathaus March-Buchheim							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Eichstetten am Kaiserstuhl	Hauptstraße 30	48.094289005536	7.7465468645096	blue	Wikipedia	Bücherregal	Öffentliches Bücherregal im Schwanenhof[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Heitersheim	Im Stühlinger 2	47.872250345986	7.6593764126301	blue	Wikipedia	Bücherregal	Bücherregal am alten Polizeiposten[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Holzhausen	Ringstraße 1	48.071020548506	7.7979638054967	blue	Wikipedia	Bücherschrank	Bücherzelle am Rathaus March-Holzhausen[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Ihringen	Nachtwaid 3	48.031021	7.657846	blue	Wikipedia	Bücherschrank	Bücherschrank Ihringen am Kaiserstuhl, Sportzentrum, zu den Öffnungszeiten des Schwimmbads zugänglich[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Ihringen-Wasenweiler	Hauptstraße 19	48.05193618655	7.6819089800119	blue	Wikipedia	Bücherschrank	Bücherschrank Wasenweiler[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Kirchzarten	Bahnhof Kirchzarten	47.967945	7.95938	blue	Wikipedia	Bücherregal	Das öffentliche Bücherregal befindet sich im Warteraum des Bahnhofs Kirchzarten.							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Staufen im Breisgau	Am Schießrain 1	47.880096014357	7.7308840961888	blue	Wikipedia	Bücherschrank	Bücherschrank am Schießrain[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Staufen im Breisgau	Im Grün 8	47.8822	7.729893	blue	Wikipedia	Bücherschrank	Staufen, in der Struve-Passage[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Stegen-Unterbirken		47.97745	7.96144	blue	Wikipedia	Bücherregal	Regal im Wartehäuschen der Bushaltestelle Unterbirken							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Stegen-Wittental	Wittentalstraße 1	47.98736	7.947579	blue	Wikipedia	Bücherregal	Beim Baldenweger Hof in Wittental (gehört zu Stegen) während der Öffnungszeiten							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Umkirch	Hauptstraße 7	48.03216704599	7.7625184133649	blue	Wikipedia	Telefonzelle	Bücherschrank in einer alten Telefonzelle[1]							
de.wiki_im_Landkreis_Breisgau-Hochschwarzwald	Vogtsburg im Kaiserstuhl	Bahnhofstraße	48.089223715875	7.6293477416039	blue	Wikipedia	Bücherschrank	Offener Bücherschrank im Pfarrhof[1]							
de.wiki_im_Landkreis_Calw	Althengstett	Simmozheimer Straße 19	48.725612659522	8.7951598316431	blue	Wikipedia	Bücherschrank	in der Kreissparkasse							
de.wiki_im_Landkreis_Calw	Bad Herrenalb	Dobler Straße 4	48.797992854086	8.4372153505683	blue	Wikipedia	Bücherschrank	Bücherschrank im Kurpark Herrenalb[2]							
de.wiki_im_Landkreis_Calw	Bad Liebenzell	Sophipark	48.767139886987	8.7297752872109	blue	Wikipedia	Bücherschrank	Bücherschrank im Sophipark unterm Blätterdach einer 120 Jahre alten Linde.[1]							
de.wiki_im_Landkreis_Calw	Enzklösterle	Kirchweg 8	48.667376205379	8.4704909964123	blue	Wikipedia	Bücherschrank	Bücherschrank[2]							
de.wiki_im_Landkreis_Calw	Nagold	Freudenstädter Straße 25	48.549349061	8.72262954712	blue	Wikipedia	Bücherregal	durch den Stadtseniorenrat Nagold[2]							
de.wiki_im_Landkreis_Calw	Schömberg				blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank Schömberg[3]							
de.wiki_im_Landkreis_Calw	Wildberg	Dr.-Vesenmayer-Weg 8	48.624780368804	8.7407801150382	blue	Wikipedia	Bücherregal	Bücherregal im Edeka[2]							
de.wiki_im_Landkreis_Emmendingen	Bahlingen am Kaiserstuhl	Webergässle 2	48.123319	7.735958	blue	Wikipedia	Bücherschrank	Bahlingen am Kaiserstuhl, Rathausarkaden[1]							
de.wiki_im_Landkreis_Emmendingen	Biederbach	48.1939468.034763Koordinaten: 48° 11' 38,2<U+2033> N, 8° 2' 5,1<U+2033> ODorfstraße	48.193946	8.034763	blue	Wikipedia	Bücherschrank	Bushaltestelle im Ortsteil Dorf	Dez. 2019						
de.wiki_im_Landkreis_Emmendingen	Buchholz		48.083088767937	7.9165891930461	blue	Wikipedia	Bücherregal	Bücherregal am Rathaus Waldkirch-Buchholz[1]							
de.wiki_im_Landkreis_Emmendingen	Denzlingen	Hauptstraße 124	48.066967	7.883275	blue	Wikipedia	Telefonzelle		2012						
de.wiki_im_Landkreis_Emmendingen	Emmendingen	Tulpenweg 2, Bürkle Bleiche	48	7.8	blue	Wikipedia	Marktschütte	Steht in privatem Hof, bei schönem Wetter geöffnet von ca. 8 bis 20 Uhr	Juni 2018						
de.wiki_im_Landkreis_Emmendingen	Emmendingen-Mundingen	Rathausplatz 1	48.135610724187	7.8361581265926	blue	Wikipedia	Bücherregal	Regal im Schopf rechts neben Rathaus[1]							
de.wiki_im_Landkreis_Emmendingen	Endingen am Kaiserstuhl	Stollbruckstraße 12	48.140054	7.704227	blue	Wikipedia	Schrankregal	Weingut Winzerhof Linder, Donnerstags bis Sonntags 14:30–21 Uhr	01. Sep. 2013						
de.wiki_im_Landkreis_Esslingen	Filderstadt	Schulstraße 13, Filderstadt-Plattenhardt			blue	Wikipedia	Bücherschrank	im Hof der Kunstschule							
de.wiki_im_Landkreis_Esslingen	Grötzingen	Hindenburgstraße 18			blue	Wikipedia	Bücherregal	vor der Stadtbücherei Aichtal im Helenenheim in Aichtal-Grötzingen	2019						
de.wiki_im_Landkreis_Esslingen	Hochdorf		48.692929	9.462345	blue	Wikipedia	Bücherzelle	Bücherzelle Hochdorf[1]							
de.wiki_im_Landkreis_Esslingen	Kirchheim unter Teck	Marktstraße 54	48.6462	9.45153	blue	Wikipedia	Telefonzelle	Bücherzelle Kirchheim/Teck, barrierefreier Zugang am Roßmarkt[1]							
de.wiki_im_Landkreis_Esslingen	Nürtingen	Kirchstraße	48.626208	9.340423	blue	Wikipedia	Bücherzelle	Büchertelefonzelle Nürtingen[1][2]	2015						
de.wiki_im_Landkreis_Esslingen	Parksiedlung	Lage	48.726041064343	9.2730161547661	blue	Wikipedia	Bücherbaum	[3]							
de.wiki_im_Landkreis_Esslingen	Pliensauvorstadt	Weilstraße 8, 73734 Esslingen			blue	Wikipedia	Bücherregal	Im Mehrgenerationen- und Bürgerhaus[4][5]	2010						
de.wiki_im_Landkreis_Esslingen	Plochingen	Am Markt 8, 73207 Plochingen			blue	Wikipedia	Bücherregal	Bücherregal vor dem im.Markt8[6]	2019						
de.wiki_im_Landkreis_Freudenstadt	Empfingen	Schanzgasse 1	48.392645	8.70895	blue	Wikipedia	Bücherschrank	Bücherschrank Empfingen[1]							
de.wiki_im_Landkreis_Freudenstadt	Freudenstadt	Lauterbadstraße 5	48.459939	8.413272	blue	Wikipedia	Bücherschrank	Freudenstädter Bücherbaum							
de.wiki_im_Landkreis_Freudenstadt	Horb am Neckar	Marktplatz 4	48.444913	8.689193	blue	Wikipedia	Bücherregal	Öffentliches Bücherregal der Stadtbücherei Horb[1]							
de.wiki_im_Landkreis_Freudenstadt	Horb am Neckar	Schillerstraße	48.443684051422	8.687499185007	blue	Wikipedia	Telefonzelle	Rote Telefonzelle,[1] englischsprachige Literatur bevorzugt	2011						
de.wiki_im_Landkreis_G%C3%B6ppingen	Bad Ditzenbach				blue	Wikipedia	Bücherschrank	[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Eislingen/Fils	Schlossplatz 1	48.697005	9.705844	blue	Wikipedia	Bücherschrank	Schloßplatz Eislingen[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Geislingen an der Steige-Weiler ob Helfenstein	Am Hanfgarten 3	48.615317	9.855183	blue	Wikipedia	Bücherregal	Bücherhäusle Weiler ob Helfenstein[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Göppingen				blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank Göppingen[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Göppingen	Kirchstraße 11	48.7036806523676	9.65410776436329	blue	Wikipedia	Bücherregal	Initiiert von der Stadt Göppingen, Zugang während der Öffnungszeiten des Bürgerhauses Göppingen[3][1]	2011						
de.wiki_im_Landkreis_G%C3%B6ppingen	Göppingen	Markstraße 21	48.704217	9.654856	blue	Wikipedia	Bücherschrank aus Metall mit beidseitigen Glastüren	Initiiert von der Stadt Göppingen und dem Lokalen Bündnis für Familie Göppingen[2]	17. Dez. 2016						
de.wiki_im_Landkreis_G%C3%B6ppingen	Göppingen	Marktstraße 2	48.700913858482	9.6526835113764	blue	Wikipedia	Bücherregal	Öffentliches Bücherregal in der Kreissparkasse Göppingen[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Gosbach	Unterdorfstraße 43	48.579174244455	9.680487960577	blue	Wikipedia	Bücherschrank	Bücherschrank in Gosbach[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Hohenstaufen	Reichsdorfstraße 34	48.740279245659	9.7202087938786	blue	Wikipedia	Bücherschrank	Bücherschrank Hohenstaufen[1]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Kuchen				blue	Wikipedia	Bücherschrank	Bibliothek in der Telefonzelle[4]							
de.wiki_im_Landkreis_G%C3%B6ppingen	Oberwälden	Albstraße 13	48.737194	9.615944	blue	Wikipedia	Schaltschrank	Wangen-Oberwälden,[1] Private Initiative[5]	01. Juni 2017						
de.wiki_im_Landkreis_G%C3%B6ppingen	Salach	Wilhelmstraße 4	48.690118	9.73805	blue	Wikipedia	Bücherschrank	Salach / Marktplatz[1]							
de.wiki_im_Landkreis_Heidenheim	Gerstetten				blue	Wikipedia	Bücherschrank	im Kindergarten, öffentlicher Bücherschrank speziell für Kinderbücher[1]							
de.wiki_im_Landkreis_Heidenheim	Heidenheim an der Brenz		48.682053	10.154662	blue	Wikipedia	Bücherregal	Offenes Bücherregal in der DHBW Heidenheim Bibliothek 4. OG							
de.wiki_im_Landkreis_Heidenheim	Heidenheim an der Brenz	Hintere Gasse 60	48.676634	10.151179	blue	Wikipedia	Bücherregal	Offenes Bücherregal im Bürgerhaus Heidenheim[2][3]							
de.wiki_im_Landkreis_Heidenheim	Heuchlingen				blue	Wikipedia	Bücherschrank								
de.wiki_im_Landkreis_Heilbronn	Bad Rappenau	Kurpark			blue	Wikipedia	Bücherbaum	In einer Eiche im Bad Rappenauer Kurpark[1]							
de.wiki_im_Landkreis_Heilbronn	Bad Rappenau	Salinenstr. 24			blue	Wikipedia	Bücherregal	Zwischen Hotel Häffner und Rappsodie							
de.wiki_im_Landkreis_Heilbronn	Bad Rappenau-Fürfeld	Heilbronner Straße 9–15	49.2095622	9.0574004648507	blue	Wikipedia	Bücherschrank	Bücherschrank St. Georg[2]							
de.wiki_im_Landkreis_Heilbronn	Bad Wimpfen	Hauptstraße 47/61	49.229587399993	9.1621296107769	blue	Wikipedia	Bücherregal	Bad Wimpfener Bücherturm, Eichhauspassage[2]							
de.wiki_im_Landkreis_Heilbronn	Brackenheim-Dürrenzimmern	Hirschberger Straße 3	49.0864694	9.0719983	blue	Wikipedia	Bücherschrank	Rosarotes Leseratten Bücherschränkle 1/2[2]							
de.wiki_im_Landkreis_Heilbronn	Brackenheim-Hausen an der Zaber	Robert-Bosch-Straße 4	49.080876360474	9.0917011722922	blue	Wikipedia	Bücherschrank	Rosarotes Leseratten Bücherschränkle 2/2[2]							
de.wiki_im_Landkreis_Heilbronn	Kirchardt	Burggärtenweg  1			blue	Wikipedia	Bücherschrank	Beim Treff[3]							
de.wiki_im_Landkreis_Heilbronn	Kirchardt	Neulandstraße 6			blue	Wikipedia	Bücherschrank	Am Ratskeller[3]							
de.wiki_im_Landkreis_Heilbronn	Kirchardt	Salinenstraße 26			blue	Wikipedia	Bücherschrank	Zwischen dem Alten Rathaus und der Post[3]							
de.wiki_im_Landkreis_Heilbronn	Lauffen am Neckar				blue	Wikipedia	Bücherschrank	Platanenplatz, Bahnhofstraße							
de.wiki_im_Landkreis_Heilbronn	Leingarten	Heilbronner Straße 38	49.14319	9.123915	blue	Wikipedia	Bücherschrank	Leingarten Marktplatz[2]							
de.wiki_im_Landkreis_Heilbronn	Neckarwestheim	Hauptstraße 36	49.046139147418	9.1915038228035	blue	Wikipedia	Bücherregal	Neckarwestheim[2]							
de.wiki_im_Landkreis_Heilbronn	Neuhütten				blue	Wikipedia	Bücherschrank	Im Pausenhof des alten Schulhauses[4]							
de.wiki_im_Landkreis_Heilbronn	Oedheim				blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank im Foyer des Rathauses[5][6]							
de.wiki_im_Landkreis_Heilbronn	Siegelsbach	Wagenbacher Straße 6	49.272035960199	9.0863920748234	blue	Wikipedia	Bücherschrank	Bücherschrank Siegelsbach[2]							
de.wiki_im_Landkreis_Karlsruhe	Bad Schönborn-Bad Mingolsheim	Friedrichstraße 67	49.220323	8.658879	blue	Wikipedia	Bücherschrank	Bad Schönborn/Mingolsheim[1]							
de.wiki_im_Landkreis_Karlsruhe	Berghausen		49.003725578522	8.5258254781365	blue	Wikipedia	Bücherschrank	Öffentlicher Bücherschrank in Pfinztal-Berghausen,[1] auf dem Europaplatz in Berghausen[2]							
de.wiki_im_Landkreis_Karlsruhe	Bretten	Sporgasse 10–12	49.036818919604	8.708795671405	blue	Wikipedia	Bücherschrank	Weißhofer Galerie[1]							
de.wiki_im_Landkreis_Karlsruhe	Bruchsal	Josef-Kunz-Straße 2	49.1246650914	8.59701633453	blue	Wikipedia	Bücherboxen	Babette-Ihle-Platz, Bruchsal[1] Josef-Kunz-Straße, gegenüber Kaiserstraße, neben der Kirche St. Peter							
de.wiki_im_Landkreis_Karlsruhe	Ettlingen	Leopoldstraße	48.939292	8.409444	blue	Wikipedia	Bücherschrank	Bücherschrank im Stadtgarten Ettlingen[1]							
de.wiki_im_Landkreis_Karlsruhe	Ettlingen	Marktpassage 5	48.940987	8.407947	blue	Wikipedia	Bücherschrank	Ettlingen Marktpassage bei der St.-Martin-Kirche[1]							
de.wiki_im_Landkreis_Karlsruhe	Ettlingen-West	Ahornweg 91	48.9516835229	8.38108778	blue	Wikipedia	Bücherschrank	Ettlingen West, Ahornweg am Entenseepark[1]							
de.wiki_im_Landkreis_Karlsruhe	Flehingen	Franz-von-Sickingen-Straße 19	49.086747	8.781799	blue	Wikipedia	Bücherschrank	Offener Bücherschrank Flehingen[1]							
de.wiki_im_Landkreis_Karlsruhe	Gondelsheim	Jöhlinger Straße 2	49.058986508837	8.6577801033854	blue	Wikipedia	Bücherzelle	Bücher Telefonzelle[1]							
de.wiki_im_Landkreis_Karlsruhe	Linkenheim-Hochstetten	Kaiserstraße 2	49.123402591063	8.4085958451033	blue	Wikipedia	Bücherschrank	[1]							
de.wiki_im_Landkreis_Karlsruhe	Malsch		48.879190042225	8.3367031970896	blue	Wikipedia	Bücherschrank	Bücherschrank am Rathaus Malsch[1]							
de.wiki_im_Landkreis_Karlsruhe	Mutschelbach	Waldenserstraße 9	48.940078	8.531281	blue	Wikipedia	Bücherschrank	Bücherhäusle Mutschelbach[1]							
de.wiki_im_Landkreis_Karlsruhe	Oberderdingen	Obere Gasse 11	49.0602009973	8.80231261253	blue	Wikipedia	Bücherschrank	Offener Bücherschrank Oberderdingen[1]							
de.wiki_im_Landkreis_Karlsruhe	Östringen-Tiefenbach	Westliche Hauptstraße 1	49.175437857307	8.7955083930865	blue	Wikipedia	Bücherschrank	Bücherschrank im Foyer des Rathauses[1]							
de.wiki_im_Landkreis_Karlsruhe	Rheinstetten-Forchheim	Karlsruher Straße 23A	48.9747700526	8.31201016903	blue	Wikipedia	Bücherschrank	Rheinstetten-Forchheim[1]							
de.wiki_im_Landkreis_Karlsruhe	Rheinstetten-Mörsch	Rappenwörthstraße 45D	48.9677378055	8.30474674702	blue	Wikipedia	Bücherschrank	Rheinstetten-Mörsch[1]							
de.wiki_im_Landkreis_Karlsruhe	Rheinstetten-Neuburgweier	Rheinstraße 16	48.970283067538	8.2677056008007	blue	Wikipedia	Bücherschrank	Eiscafé Müller[1]							
